title,num_citations,year,excerpt,url,url_pdf,indicator,key_words,doi,authors,issued,abstract,link,is_referenced_by_count
An efficient numerical scheme for the thermo-hydraulic simulations of thermal grids,16,2020,"… Renewable and smart energy systems require district … distributed energy production involving bidirectional flows. Due to … , management and optimisation of thermal distribution networks. …",https://www.sciencedirect.com/science/article/pii/S0017931020332403,,0,"bidirectional, district thermal",10.1016/j.ijheatmasstransfer.2020.120304,Andrea Menapace; Walter Boscheri; Marco Baratieri; Maurizio Righetti,2020-11,,https://api.elsevier.com/content/article/PII:S0017931020332403?httpAccept=text/xml,8.0
Optimization of layout and diameter for distributed solar heating network with multi-source and multi-sink,10,2022,"… DSHS has the characteristics of bidirectional flow, and the existing unidirectional network design method from heat source to users cannot be applied to the bidirectional-flow network. …",https://www.sciencedirect.com/science/article/pii/S0360544222016917,,0,"bidirectional, district thermal",10.1016/j.energy.2022.124788,Yanfeng Liu; Huanlong Tang; Yaowen Chen; Dengjia Wang; Cong Song,2022-11,,https://api.elsevier.com/content/article/PII:S0360544222016917?httpAccept=text/xml,9.0
Prototype of an open testbed for the lab validation of smart applications of district heating substations,8,2022,… applications in thermal networks. The testbed focuses specifically on district heating substations … coupled in real-time with a simulated district heating network and a heat consumer. The …,https://ieeexplore.ieee.org/abstract/document/9770173/,,0,"bidirectional, district thermal",10.1109/mscpes55116.2022.9770173,Edmund Widl; Andreas Sporr; Martin Mairhofer; Thomas Natiesta; Nicolas Marx; Ralf-Roman Schmidt,5/3/2022,,http://xplorestaging.ieee.org/ielx7/9770103/9770104/09770173.pdf?arnumber=9770173,4.0
Design optimization of seasonal thermal energy storage integrated district heating and cooling system: A modeling and simulation approach,8,2020,"… system with the lack of building energy models, and (2) holistic simulation tools, which offer the possibility to integrate building thermal models into the district energy system models. …",https://research.tue.nl/files/162046143/20200922_Xu_cv.pdf,https://research.tue.nl/files/162046143/20200922_Xu_cv.pdf,0,"bidirectional, district thermal",10.1201/9781003151692-46,Neil Petchers,11/26/2020,,,0.0
Innovative Strategies for Thermal Energy Optimization and Renewable Energy Integration in Net-Zero-Energy Buildings: A Comprehensive Review,6,2024,"… district heating and cooling systems, ultra-low-temperature district heating, and fifth-generation bidirectional district … the use of thermal energy storage. It was found that the use of a …",https://www.mdpi.com/1996-1073/17/22/5664,,0,"bidirectional, district thermal",10.3390/en17225664,Samia Hamdane; Luís C. Pires; Pedro D. Gaspar; Pedro D. Silva,11/13/2024,"The thermal performance and energy efficiency of buildings are critical factors in achieving sustainable energy systems as energy needs for heating and cooling are expected to represent more than 50% of global final energy consumption. This study analyzes conventional renewable energy systems for heating and cooling in buildings, focusing on strategies for developing net-zero-energy buildings. This review covers the integration of renewable energy, the use of intelligent energy management systems, and the optimization of thermal processes. It also compares various systems based on their advantages and limitations and analyzes emerging trends in the thermal management of buildings in different climate zones. The synthesis of recent literature highlights practical recommendations for achieving high thermal performance in buildings, including the importance of selecting appropriate energy systems based on local climatic conditions, optimizing system efficiency, and taking advantage of new materials and advanced technologies. This review aims to contribute to promoting sustainable construction practices with the integration of renewable energy sources and improving the energy efficiency of buildings.",https://www.mdpi.com/1996-1073/17/22/5664/pdf,3.0
Optimizing Thermal Energy Sharing in Smart District Heating Networks,5,2024,"… In this regard, Smart District Heating Networks (SDHNs) can present further opportunities to … in the thermal production sector. In order to ensure a bidirectional flow from a District Heating …",https://www.mdpi.com/1996-1073/17/12/2936,,0,"bidirectional, district thermal",10.3390/en17122936,Anna Dattilo; Francesco Melino; Mattia Ricci; Paolo Sdringola,6/14/2024,"The constant attention to sustainability aimed at reconciling economic and social development with environmental protection is the driving force of the continuous growth of renewable energy in the energy sector. Among the numerous actions taken by the European Commission (EC) in this direction, an important initiative towards the complete decarbonization is represented by the Renewable Energy Communities (RECs). According to the EC, “energy communities enable collective and citizen-driven energy actions to support the clean energy transition. They can contribute to increasing public acceptance of renewable energy projects and make it easier to attract private investments in the clean energy transition”. At the European level, numerous energy communities are emerging, although they are all based on photovoltaic production and, consequently, focus only on electricity flows. The aim of this paper is to define a thermal energy community in which thermal energy sharing can be achieved by exploiting the concept of the smart district heating network. Starting from a small existing district heating network, its conversion into a smart one will be analyzed and optimized with the aim of studying the sharing of thermal energy between the various prosumer and non-prosumer users connected to the district heating network.",https://www.mdpi.com/1996-1073/17/12/2936/pdf,4.0
Modeling and validation of a novel load model considering uncertain thermal disturbance in the district heating system,5,2023,… Thermal disturbance factors differ depending on the type of heat user. This work established … in an existing district heating system. The uncertain thermal disturbances were identified …,https://www.sciencedirect.com/science/article/pii/S0378778823002852,,0,"bidirectional, district thermal",10.1016/j.enbuild.2023.113055,Junhong Yang; Mengbo Peng; Tong Zhao; Mianshan Cui,2023-6,,https://api.elsevier.com/content/article/PII:S0378778823002852?httpAccept=text/xml,6.0
Experiment and prediction analysis of thermal energy storage for heat load balancing in domestic hot water system,4,2024,This paper presents the efficient process of thermal energy storage (TES) operation for heat load balancing in the domestic hot water (DHW) systems of district heating by the field …,https://www.sciencedirect.com/science/article/pii/S0360544224038180,,0,"bidirectional, district thermal",10.1016/j.energy.2024.134040,Hyung-Yong Ji; Chaedong Kang; Dongho Park,2024-12,,https://api.elsevier.com/content/article/PII:S0360544224038180?httpAccept=text/xml,4.0
Retrofit design and numerical modeling of bidirectional substations for the empowerment of thermal prosumers in district heating networks,2,2004,"… Thermal prosumers can be integrated into district heating networks through bidirectional thermal substations, allowing excess thermal … , such as solar thermal systems, or recovered from …",https://bia.unibz.it/esploro/outputs/conferenceProceeding/Retrofit-design-and-numerical-modeling-of/991007065477701241,,0,"bidirectional, district thermal",10.1615/ichmt.2004.intthermscisemin.1140,E. Fuad Kent; Sedef Kent,2004,,http://www.dl.begellhouse.com/download/article/6b9c56a754f7c64b/,0.0
Presenting the project SekQuaSens3: combining a networked sensor concept with model-based decisions for optimized energy flow in a district,2,2023,"… ), a model for district thermal energy requirements based on Modelica and … district in Berlin, a flexibility of 50 % was calculated for each day and household in 2050 using bidirectional …",https://ieeexplore.ieee.org/abstract/document/10324567/,,0,"bidirectional, district thermal",10.1049/icp.2023.2701,N. Reininghaus; M. Kroener; T. Schneider; K. Waiz; Y. -P. Flötteröd; M. L. Díaz; R. Nippold; M. Vehse,11/6/2023,,https://digital-library.theiet.org/content/conferences/10.1049/icp.2023.2701?crawler=true&mimetype=application/pdf,0.0
Accurate modeling of thermal losses in heating networks for efficient operational planning,2,2023,"… The paper is structured as follows: In the second section of the paper, we explain the requirements of bidirectional thermal pipe modeling for decentral district heating systems. In the …",https://tuprints.ulb.tu-darmstadt.de/29459/,,0,"bidirectional, district thermal",10.3390/en16186594,Karim Boubouh; Robert Basmadjian; Omid Ardakanian; Alexandre Maurer; Rachid Guerraoui,9/13/2023,"Nowadays, the integration of home automation systems with smart thermostats is a common trend, designed to enhance resident comfort and conserve energy. The introduction of smart thermostats that can run machine learning algorithms has opened the door for on-device training, enabling customized thermal experiences in homes. However, leveraging the flexibility offered by on-device learning has been hindered by the absence of a tailored learning scheme that allows for accurate on-device training of thermal models. Traditional centralized learning (CL) and federated learning (FL) schemes rely on a central server that controls the learning experience, compromising the home’s privacy and requiring significant energy to operate. To address these challenges, we propose PePTM, a personalized peer-to-peer thermal modeling algorithm that generates tailored thermal models for each home, offering a controlled learning experience with a minimal training energy footprint while preserving the home’s privacy, an aspect difficult to achieve in both CL and FL. PePTM consists of local and collaborative learning phases that enable each home to train its thermal model and collaboratively improve it with a set of similar homes in a peer-to-peer fashion. To showcase the effectiveness of PePTM, we use a year’s worth of data from US homes to train thermal models using the RNN time-series model and compare the data across three learning schemes: CL, FL, and PePTM, in terms of model performance and the training energy footprint. Our experimental results show that PePTM is significantly energy-efficient, requiring 695 and 40 times less training energy than CL and FL, respectively, while maintaining comparable performance. We believe that PePTM sets the stage for new avenues for on-device thermal model training, providing a personalized thermal experience with reduced energy consumption and enhanced privacy.",https://www.mdpi.com/1996-1073/16/18/6594/pdf,5.0
Techno-economic system comparison of a wood gas and a natural gas CHP plant in flexible district heating with a dynamic simulation model,26,2020,"… of their controllability while supporting decarbonization in district heating. The transition from the … in a modeled district heating system with a CHPP, a peak load boiler and a thermal heat …",https://www.sciencedirect.com/science/article/pii/S0360544220308173,,0,"bi-directional, district thermal",10.1016/j.energy.2020.117710,Katharina Koch; Peter Höfner; Matthias Gaderer,2020-7,,https://api.elsevier.com/content/article/PII:S0360544220308173?httpAccept=text/xml,19.0
"Thermal, exergy and economic analysis of a cascaded packed-bed tank with multiple phase change materials for district cooling system",21,2023,"… In this study, a cascaded packed-bed tank for a district cooling system is proposed to improve heat transfer efficiency and decrease tank cost with the same cold energy capacity. The …",https://www.sciencedirect.com/science/article/pii/S0360544223001408,,0,"bi-directional, district thermal",10.1016/j.energy.2023.126746,Y.L. Shao; K.Y. Soh; M.R. Islam; K.J. Chua,2023-4,,https://api.elsevier.com/content/article/PII:S0360544223001408?httpAccept=text/xml,17.0
An approach to data processing for the smart district heating system,17,2022,"… of district heating, a number of information tasks of the lower level are being introduced, including the data collection for thermal … It should be noted that a bi-directional flow of information …",https://cyberleninka.ru/article/n/an-approach-to-data-processing-for-the-smart-district-heating-system,,0,"bi-directional, district thermal",10.21122/1029-7448-2022-65-3-240-249,A. V. Sednin; A. V. Zherelo,6/3/2022,"The article deals with the district heating systems transition to intelligent systems by developing a united information system and obtaining a high level of controllability of the entire system. During the implementation of automated control systems of district heating, a number of information tasks of the lower level are being introduced, including the data collection for thermal and hydraulic modes of operation for monitoring, operational management and analysis of the effectiveness. One of the problems of intelligent systems is data collection and its further storage and processing. Methods for data collection for real energy facilities are considered and the usage of multi-level system with the allocation of the upper level in the cloud storage has been proposed. In addition to the currently implemented data collection scheme in automated control systems, a generalized method of data acquisition with the introduction of duplicate streams has been proposed to ensure their integrity. The paper presents the approaches to identifying the collected data, ensuring the stability of the collection process, reliability of data storage and their integrity. Role-based security model with a dedicated single certification authority helps to protect data. Approaches to further processing of the collected data are shown, differing in the way of parallel data processing. The next stage of development is global monitoring systems that will be aimed to prompt response at all levels. The accumulated data will allow bringing the operating systems to a new level through the use of tools such as forecasting and simulation modeling, which will allow creating digital twins of heat supply systems. The proposed data collection system will perform forecasting and modeling at a higher level, and, as a result, help in the formation of more balanced management decisions.",https://energy.bntu.by/jour/article/viewFile/2164/1827,6.0
Dynamic modeling of a decarbonized district heating system with CHP plants in electricity-based mode of operation,11,2020,… thermal-hydraulic simulation model of a district heating system was programmed within the software environment MATLAB. The network behavior with bi-directional … the district heating …,https://www.mdpi.com/1996-1073/13/16/4134,,0,"bi-directional, district thermal",10.3390/en13164134,Katharina Koch; Bastian Alt; Matthias Gaderer,8/10/2020,"The targets of global CO2 reduction outline the importance of decarbonizing the heating and cooling sector, which consume half of the final energy in the European Union (EU). Consequently, heating network operators must adapt to growing requirements for carbon neutrality. Energy system modeling allows the simulation of individual network compositions and regulations, while considering electricity market signals for a more efficient plant operation. The district heating model, programmed for this work, covers a measured heat demand with peak load boiler, biomass-fired combined heat and power (CHP) plant, and biomass heating plant supply. The CHP plant reacts to electricity prices of the European Power Exchange market and uses a long-term heat storage to decouple heat and electricity production. This paper presents the results of three annual simulation scenarios aimed at carbon neutrality for the analyzed heating network. Two scenarios achieve a climate-neutral system by replacing the peak load boiler generation. The exclusive storage capacity expansion in the first scenario does not lead to the intended decarbonization. The second scenario increases the output of the CHP plant, while the third simulation uses the biomass heating plant supply. This additional heat producer enables a significant reduction in storage capacity and a higher CHP plant participation in the considered electricity market.",https://www.mdpi.com/1996-1073/13/16/4134/pdf,7.0
Discrete event simulation for dynamic thermal modelling of district heating pipe,10,2023,"Optimizing district heating (DH) systems in a holistic manner is often impeded by the computational complexities associated with network modeling. This study introduces a novel, …",https://www.sciencedirect.com/science/article/pii/S0360544223029171,,0,"bi-directional, district thermal",10.1016/j.energy.2023.129523,Zichan Xie; Haichao Wang; Pengmin Hua; Risto Lahdelma,2023-12,,https://api.elsevier.com/content/article/PII:S0360544223029171?httpAccept=text/xml,10.0
Study of the thermal performance of a distributed solar heating system for residential buildings using a heat-user node model,9,2022,"… This research also takes into account the heating-network’s supply-water temperature, how the heat-medium flow affects the thermal performance of the system, daily heat-profit (and …",https://www.sciencedirect.com/science/article/pii/S0378778821008537,,0,"bi-directional, district thermal",10.1016/j.enbuild.2021.111569,Yanfeng Liu; Jingrui Liu; Yaowen Chen; Dengjia Wang; Yong Li; Zhengxue Liu; Huanlong Tang; Cong Song,2022-1,,https://api.elsevier.com/content/article/PII:S0378778821008537?httpAccept=text/xml,8.0
District heating system analysis and design optimization,7,2025,District heating systems have a crucial role in promoting energy efficiency and reducing greenhouse gas emissions. The purpose of this research paper is to present an algorithm for the …,https://www.sciencedirect.com/science/article/pii/S0360544225019917,,0,"bi-directional, district thermal",10.1016/j.energy.2025.136349,Panteleimon Tzouganakis; Maria Fotopoulou; Dimitrios Rakopoulos; Dmytro Romanchenko; Nikolaos Nikolopoulos,2025-7,,https://api.elsevier.com/content/article/PII:S0360544225019917?httpAccept=text/xml,4.0
Effects of grid-type shear connector arrangements used for insulated concrete sandwich wall panels with a low aspect ratio,18,2022,"… (GFRP) grids are used to enhance both the structural and thermal … slab, while bidirectional arrangements of shear grids may be … and grids. This study aims to investigate the effects of …",https://www.sciencedirect.com/science/article/pii/S2352710221016120,,0,"bidirectional, thermal grid",10.1016/j.jobe.2021.103754,Insub Choi; JunHee Kim; DongWon Kim; JongSoo Park,2022-4,,https://api.elsevier.com/content/article/PII:S2352710221016120?httpAccept=text/xml,9.0
Distribution locational marginal pricing for combined thermal and electric grid operation,14,2020,"… of the electric grid. This paper proposes to extend this methodology to thermal grids, ie, district … Müller, “Bidirectional low temperature district energy systems with agent-based control,” …",https://ieeexplore.ieee.org/abstract/document/9248832/,,0,"bidirectional, thermal grid",10.36227/techrxiv.11918712,Sebastian Troitzsch; Mischa Grussmann; Kai Zhang; Thomas Hamacher,5/26/2020,"Distribution locational marginal prices (DLMPs) have been formulated for electric distribution grids to economically dispatch distributed energy resources (DERs) while addressing operational constraints of the electric grid. This paper proposes to extend this methodology to thermal grids, i.e, district heating or cooling systems, and specifically the combined operation of thermal and electric grids. To this end, thermal and electric grid models are formulated in a linear approximate model fashion. Then, the derivation and decomposition of DLMPs is formulated based on the combined optimal operation problem, assuming a linear state space model form for flexible loads (FLs). The ability of the DLMPs to reflect operational constraints in the thermal grid is demonstrated for a test case with 22 FLs.",https://ndownloader.figshare.com/files/22776320,0.0
Control of bidirectional prosumer substations in smart thermal grids: A weighted proportional-integral control approach,17,2024,"… a control approach for bidirectional prosumer substations. … control approach for bidirectional prosumer substations that … the coupling within the network, effectively manages conflicting …",https://www.sciencedirect.com/science/article/pii/S0306261923016033,,0,"bidirectional, thermal network",10.1016/j.apenergy.2023.122239,Thomas Licklederer; Daniel Zinsmeister; Lorenz Lukas; Fabian Speer; Thomas Hamacher; Vedran S. Perić,2024-1,,https://api.elsevier.com/content/article/PII:S0306261923016033?httpAccept=text/xml,11.0
Potential of photovoltaic panels on building envelopes for decentralized district energy systems,20,2021,… energy generation potential from PV panels with detailed representation of the district energy … representation of the interaction between the energy generation from PV and the rest of the …,https://www.frontiersin.org/articles/10.3389/fenrg.2021.689781/full,,0,"fifth generation, district energy",10.3389/fenrg.2021.689781,Luise Middelhauve; Luc Girardin; Francesco Baldi; François Maréchal,10/15/2021,"The expected increase of the penetration of distributed renewable energy technologies into the electricity grid is expected to lead to major challenges. As a main stakeholder, authorities often lack the appropriate tools to frame and encourage the transition and monitor the impact of energy transition policies. This paper aims at combining relatively detailed modeling of the PV generation potential on the building’s envelope while retaining the energy system optimization approach. The problem is addressed as a multiobjective, mixed-integer linear programming problem. Compared to the existing literature in the field, the proposed approach combines advanced modeling of the energy generation potential from PV panels with detailed representation of the district energy systems, thus allowing an accurate representation of the interaction between the energy generation from PV and the rest of the system. The proposed approach was applied to a typical residential district in Switzerland. The results of the application of the proposed method show that the district can achieve carbon neutrality based on PV energy alone, but this requires covering all the available district’s rooftops and part of the district’s facades. Whereas facades are generally disregarded due to their lower generation potential, the results also allow concluding that facade PV can be economically convenient for a wide range of electricity prices, including those currently used by the Swiss grid operators. Achieving self-sufficiency at district scale is challenging: it can be achieved by covering approximately 42–100% of the available surface when the round-trip efficiency decreases from 100 to 50%. The results underline the importance of storage for achieving self-sufficiency: even with 100%, round-trip efficiency for the storage, very large capacities are required. However, energy demand reduction through renovation would allow reaching self-sufficiency with half of the PV and storage capacity required.",https://www.frontiersin.org/articles/10.3389/fenrg.2021.689781/full,9.0
Roadmaps for heating and cooling system transitions seen through uncertainty and sensitivity analysis,15,2023,"… Future district heating systems should enable efficient and economic energy supply, which … -low-temperature district heating (ULTDH) and fifth generation district heating and cooling (…",https://www.sciencedirect.com/science/article/pii/S0196890423007689,,0,"fifth generation, district energy",10.1016/j.enconman.2023.117422,Yichi Zhang; Pär Johansson; Angela Sasic Kalagasidis,2023-9,,https://api.elsevier.com/content/article/PII:S0196890423007689?httpAccept=text/xml,13.0
Temperature control strategies for fifth generation district heating and cooling systems: A review and case study,15,2024,Temperature control exerts a significant influence on the performance of Fifth Generation District Heating and Cooling (5GDHC) systems. Ineffective temperature control could lead to …,https://www.sciencedirect.com/science/article/pii/S0306261924015393,,0,"fifth generation, district energy",10.1016/j.apenergy.2024.124156,Yuhang Zhang; Mingzhe Liu; Zheng O'Neill; Jin Wen,2024-12,,https://api.elsevier.com/content/article/PII:S0306261924015393?httpAccept=text/xml,9.0
Optimal environmental and economic performance trade-offs for fifth generation district heating and cooling network topologies with waste heat recovery,14,2024,Network topology greatly influences both the economic and environmental performance of fifth generation district heating and cooling (5GDHC) systems. In this study the optimal trade-…,https://www.sciencedirect.com/science/article/pii/S0196890424002632,,0,"fifth generation, district energy",10.1016/j.enconman.2024.118322,Michael D. Murphy; Amy Allen; Gregor P. Henze; Nicholas L. Long,2024-6,,https://api.elsevier.com/content/article/PII:S0196890424002632?httpAccept=text/xml,10.0
"Towards a renewable-energy-driven district heating system: key technology, system design and integrated planning",11,2021,"… and energy-saving activities, the overall energy efficiency of district heating is higher than individual heating. With a comprehensive review on the recent development of district heating …",https://www.sciencedirect.com/science/article/pii/B9780128205396000108,,0,"fifth generation, district energy",10.1016/b978-0-12-820539-6.00010-8,Yi Dou; Lu Sun; Minoru Fujii; Yasunori Kikuchi; Yuichiro Kanematsu; Jingzheng Ren,2021,,https://api.elsevier.com/content/article/PII:B9780128205396000108?httpAccept=text/xml,5.0
Energy performance and economic feasibility of hot spring-based district heating system A case study,9,2020,"… To this aim, three different renewable-energy-based district heating scenarios, viz. a Ground-Source-HP-based (GSHP), a combined GSHP-flat-plate-solar-collector (GSHP-SFPC), and …",https://www.sciencedirect.com/science/article/pii/S0360544220317370,,0,"fifth generation, district energy",10.1016/j.energy.2020.118629,Soheil Kavian; Ali Hakkaki-Fard; Hassan Jafari Mosleh,2020-11,,https://api.elsevier.com/content/article/PII:S0360544220317370?httpAccept=text/xml,6.0
Techno-economic and environmental performance of two state-of-the-art solar-assisted district energy system topologies,9,2023,"… novel, ambient-temperature district energy system topology that enables bi-directional mass flow to booster heat pumps and includes distributed solar-thermal generation. The ambient …",https://www.sciencedirect.com/science/article/pii/S0360544223010320,,0,"fifth generation, district energy",10.1016/j.energy.2023.127638,Nicholas Brunt; Jean Duquette; William O'Brien,2023-8,,https://api.elsevier.com/content/article/PII:S0360544223010320?httpAccept=text/xml,10.0
A comprehensive techno-economic analysis of solar energy integration in low-temperature district heating and cooling systems,5,2025,This study investigates the integration of solar technologies and energy storage at the individual building level within fifth-generation district heating and cooling (5GDHC) networks. …,https://www.sciencedirect.com/science/article/pii/S0960148125016817,,0,"fifth generation, district energy",10.1016/j.energy.2025.136583,Ulrich Trabert; Felix Pag; Janybek Orozaliev; Ulrike Jordan; Klaus Vajen,2025-9,,https://api.elsevier.com/content/article/PII:S036054422502225X?httpAccept=text/xml,2.0
Economic assessment of bidirectional low-temperature district energy systems with seasonal energy storage and photovoltaic thermal hybrid solar system,4,2022,"… Fifth generation district heating and cooling (5GDCH) may be the solution. … Fifth generation, low temperature, high exergy district heating and cooling networks 2021). In literature, the …",https://link.springer.com/chapter/10.1007/978-981-19-9822-5_109,,0,"fifth generation, district energy",10.1016/j.energy.2022.124917,Mathilde Veyron; Antoine Voirand; Nicolas Mion; Charles Maragna; Daniel Mugnier; Marc Clausse,2022-12,,https://api.elsevier.com/content/article/PII:S0360544222018187?httpAccept=text/xml,25.0
Potential site evaluation of fifth-generation district heating and cooling networks under uncertain energy market conditions: A two-step robust design analysis,4,2024,"In a fifth-generation district heating and cooling (5GDHC) network, energy demands are satisfied without using fossil fuel-based sources, rather by sharing participants’ energy loads …",https://www.sciencedirect.com/science/article/pii/S0360544224031104,,0,"fifth generation, district energy",10.1016/j.energy.2024.133334,Afraz Mehmood Chaudhry; Jonathan Hachez; Stanislav Chicherin; Ghader Ghorbaniasl; Svend Bram,2024-12,,https://api.elsevier.com/content/article/PII:S0360544224031104?httpAccept=text/xml,4.0
Improving the potential of fifth-generation district heating and cooling networks through robust design and operational optimization under future energy market,3,2024,"… Network investments and projected energy prices greatly impact the financial … of fifth-generation district heating and cooling (5GDHC) networks. Compared to the previous generation, …",https://www.sciencedirect.com/science/article/pii/S0378778824011149,,0,"fifth generation, district energy",10.1016/j.enbuild.2024.114998,Afraz Mehmood Chaudhry; Ghader Ghorbaniasl; Jonathan Hachez; Stanislav Chicherin; Svend Bram,2024-12,,https://api.elsevier.com/content/article/PII:S0378778824011149?httpAccept=text/xml,2.0
Business Models for District Energy Systems Using Stackelberg Pricing Games,2,2023,"… model is implemented that is based on a fifthgeneration district heating and cooling (5GDHC) network currently being planned for a residential district in Hassel, Germany, with 51 …",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4407962,,0,"fifth generation, district energy",10.2139/ssrn.4407962,Maximilian Hoffmann; Frieder Borggrefe; Detlef Stolten; Aaron Praktiknjo,2023,,,0.0
Comparison between experiment and simulation for the development of a Tri-generation system using photovoltaic-thermal and ground source heat pump,30,2021,"… In addition, the error rates of the PVT collector and the heat pump relative to the daily heat exchange rate (HER) were calculated to be less than 30%, respectively, while the error rate of …",https://www.sciencedirect.com/science/article/pii/S0378778820334095,,0,"fifth generation, district heat pump",10.1016/j.enbuild.2020.110623,Sangmu Bae; Yujin Nam,2021-1,,https://api.elsevier.com/content/article/PII:S0378778820334095?httpAccept=text/xml,19.0
A numerical study on performance efficiency of a low-temperature horizontal ground-source heat pump system,19,2023,… and its low-grade heat potential is fundamental to designing 5th generation district heating and cooling (DHC) networks. Horizontal ground-source heat pump (HGSHP) systems are a …,https://www.sciencedirect.com/science/article/pii/S0378778823003675,,0,"fifth generation, district heat pump",10.1016/j.enbuild.2023.113137,Wu Gao; Shakil Masum; Meysam Qadrdan; Hywel Rhys Thomas,2023-7,,https://api.elsevier.com/content/article/PII:S0378778823003675?httpAccept=text/xml,18.0
Heat pumps supplying district heating and ancillary services for the power system,8,2020,"… heat pump and on ultra-low temperature district heating. A … Kjeld, for believing in flexible heat pumps just as much as I did … as cold district heating [24] or fifth generation district heating …",https://orbit.dtu.dk/en/publications/heat-pumps-supplying-district-heating-and-ancillary-services-for-,,0,"fifth generation, district heat pump",10.1016/j.energy.2020.116918,Ahmad Arabkoohsar; Ali Sulaiman Alsagri,2020-3,,https://api.elsevier.com/content/article/PII:S0360544220300256?httpAccept=text/xml,18.0
optimization of a novel multi-energy coupled low temperature district heating system based on distributed absorption and compression heat pumps,4,2025,"… heating substations, the half-effect absorption and electric compression heat pumps integrated with heat exchangers are used to lower return temperature of the primary heating network…",https://www.sciencedirect.com/science/article/pii/S0360544225026398,,0,"fifth generation, district heat pump",10.2139/ssrn.5120266,Fangtian Sun; Zhicheng Wang; Wanqing Xu; Baogeng Chen,2025,,,0.0
A framework for design and operation optimization for utilizing low-grade industrial waste heat in district heating and cooling,24,2021,"… [21] suggested that the waste heat from data centers and fifth generation (5G) smart poles can be recovered for DH networks, and they confirmed the feasibility of utilizing low-grade …",https://www.mdpi.com/1996-1073/14/8/2190,,0,"fifth generation, district heating and cooling",10.3390/en14082190,Lingwei Zhang; Yufei Wang; Xiao Feng,4/14/2021,"In the process industry, a large amount of low-grade waste heat is discharged into the environment. Furthermore, district heating and cooling systems require considerable low-grade energy. The integration of the two systems has great significance for energy saving. Because the energy demand of consumers varies in periods, the design and operation of an industrial waste heat recovery system need to match with the fluctuations of district energy demand. However, the impact of the periodic changes on the integration schemes are not considered enough in existing research. In this study, a framework method for solving above problem is proposed. Industrial waste heat was integrated with a district heating and cooling system through a heat recovery loop. A three-step mathematical programming method was used in design and operation optimization for multiperiod integration. A case study was conducted, and the results show that the multiperiod optimization method can bring significant benefits to the system. By solving the mixed integer nonlinear programming model, the optimal operation plans of the integration in different periods can be obtained.",https://www.mdpi.com/1996-1073/14/8/2190/pdf,15.0
Modelling and Simulation of the Fifth-Generation District Heating and Cooling,17,2021,… synergies this generation offers. A typical Fifth-Generation District Heating and Cooling (… connected buildings that together have simultaneous heating and cooling demands. Local …,https://lup.lub.lu.se/record/f7f1be4c-ea6f-41a1-a40d-2d85db0ed917,,0,"fifth generation, district heating and cooling",10.1016/j.egyr.2021.04.054,Matteo Bilardo; Federico Sandrone; Guido Zanzottera; Enrico Fabrizio,2021-11,,https://api.elsevier.com/content/article/PII:S2352484721002729?httpAccept=text/xml,59.0
Novel district heating systems: methods and simulation results,14,2021,"… demand for cooling energy in the … 5th Generation District Heating and Cooling (5th DHC) networks [9]. If the temperatures of the pipe network are close to the ambient temperature, 5th …",https://www.mdpi.com/1996-1073/14/15/4450,,0,"fifth generation, district heating and cooling",10.3390/en14154450,David Huber; Viktoria Illyés; Veronika Turewicz; Gregor Götzl; Andreas Hammer; Karl Ponweiser,7/23/2021,"Fifth-generation district heating and cooling (5th DHC) systems offer promising approaches to decarbonizing space heating, cooling and domestic hot water supply. By using these systems, clustered buildings combined with industrial waste heat can achieve a net-zero energy balance on a variety of time scales. Thanks to the low exergy approach, these systems are highly efficient. As part of the Smart Anergy Quarter Baden (SANBA) project, the thermal energy grid simulation tool TEGSim has been further developed and used to design an ultra-low-temperature district heating (ULTDH) network with hydraulic and thermal components fitted to the specific regional characteristics of the investigated case. Borehole thermal energy storage (BTES) used as seasonal storage ensures long-term feasibility. The annual discrepancy of input of thermal energy provided by space cooling and output of energy demanded by space heating and domestic hot water is supplied by an external low-grade industrial waste heat source. This paper presents the functionality of the simulation and shows how to interpret the findings concerning the design of all components and their interplay, energy consumption and efficiencies.",https://www.mdpi.com/1996-1073/14/15/4450/pdf,8.0
