title,num_citations,year,excerpt,url,url_pdf,indicator,key_words
A review of data centers as prosumers in district energy systems: Renewable energy integration and waste heat reuse for district heating,127,2020,"… As this study reviews the data center as part of the district energy systems, utilization of the data centers’ waste heat for DH is reviewed separately from other waste heat reuse …",https://www.sciencedirect.com/science/article/pii/S0306261919317969,,0,"review, model, district energy"
Review of district-scale energy performance analysis: Outlooks towards holistic urban frameworks,50,2018,"… Consequently, a comprehensive framework is required to use the district level models as an … The following section reviews the predominant objectives of district energy performance …",https://www.sciencedirect.com/science/article/pii/S2210670718304451,,0,"review, model, district energy"
"Heating, cooling, and electrical load forecasting for a large-scale district energy system",216,2014,… different models and discusses each model's ability to accurately forecast hourly loads for a district energy system up to … A review of the literature has found that early investigations into …,https://www.sciencedirect.com/science/article/pii/S036054421400886X,,0,"review, model, district energy"
Sensitivity assessment of a district energy assessment characterisation model based on cadastral data,6,2018,… the district energy assessment. It allows detecting possible sources of errors in the considerations and fine-tuning the energy model … sector: A review of modeling techniques. Renewable …,https://www.sciencedirect.com/science/article/pii/S1876610218302091,,0,"review, model, district energy"
URBANopt: An open-source software development kit for community and urban district energy modeling,22,2020,"… individual buildings, district energy systems, distributed energy resources, and the … model a hypothetical mixed-use urban project and simulate various scenarios to meet district energy …",https://www.osti.gov/biblio/1677416,,0,"review, model, district energy"
District cooling versus individual cooling in urban energy systems: The impact of district energy share in cities on the optimal storage sizing,21,2019,"… model of the whole energy system, using Singapore for a case study. Results showed that optimal district cooling share was 30% of the total cooling energy … literature review shows that …",https://www.mdpi.com/402740,,0,"review, model, district energy"
Optimizing for clean-heating improvements in a district energy system with high penetration of wind power,21,2019,… thermal energy storage (TES) system to the existing district energy system (… model was proposed to find out the optimal configurations of clean-heating improvements in a district energy …,https://www.sciencedirect.com/science/article/pii/S0360544219305730,,0,"review, model, district energy"
A modified bidirectional thermal resistance model for junction and phosphor temperature estimation in phosphor-converted light-emitting diodes,57,2017,"… In this paper, we proposed a modified bidirectional thermal resistance model for the junction … thermal resistance model, both the heat generation of the phosphor layer and the heat flow …",https://www.sciencedirect.com/science/article/pii/S0017931016326588,,0,"bidirectional, models, district heating and cooling"
Refining space object radiation pressure modeling with bidirectional reflectance distribution functions,55,2014,… model used to calculate the brightness of the SO must be physically consistent with the model … Brightness models are based on the surface bidirectional reflectance distribution function (…,https://arc.aiaa.org/doi/abs/10.2514/1.60577,,0,"bidirectional, models, district heating and cooling"
Smart Energy Systems for coherent 100% renewable energy and transport solutions,1050,2015,"… district heating networks were converted to district heating. In the second scenario, all buildings in natural gas areas adjacent to district heating … neighbours to district heating areas, or …",https://www.sciencedirect.com/science/article/pii/S0306261915001117,,0,"5th generation, models, district heating"
Study on the performance of a solar assisted air source heat pump system for building heating,126,2011,"… It was equal to the sole working of air source heat pump when the solar collector area was 0 m 2 . In the simulation process, we did not consider the change in the thermal loads of …",https://www.sciencedirect.com/science/article/pii/S0378778811001812,,0,"fifth generation, simulation, district heat pump"
Prosumers in district heating networks–A Swedish case study,187,2016,… NetSim is a commercial district energy simulation … electric DHW heating and the cases with heat pump temperature … superior to the heat pump solution when unlimited heat production is …,https://www.sciencedirect.com/science/article/pii/S0306261915015937,,0,"fifth generation, simulation, district heat pump"
A 12.08-TOPS/W all-digital time-domain CNN engine using bi-directional memory delay lines for energy efficient edge computing,34,2019,… of precision in averaging since it is performed by right shift operation in the bi-directional shifter. The predicted class from this simulation model matches with the experimental results …,https://ieeexplore.ieee.org/abstract/document/8867969/,,0,"bi-directional, simulation, district cooling"
Photovoltaic system performance enhancement with non-tracking planar concentrators: experimental results and Bi-directional reflectance function (BDRF) based …,26,2013,… This paper presents new methodologies for properly modeling this type of system design and experimental results using a bi-directional reflectance function (BDRF) of non-ideal …,https://hal.science/hal-02113584/,,0,"bi-directional, simulation, district cooling"
A hybrid bi-directional IPT system with improved spatial tolerance,20,2015,… 9 depicts the simulated relationship between the output power of individual CL and LCL sub… are considered as a practical displacement region in simulation. Since the output power of …,https://ieeexplore.ieee.org/abstract/document/7361591/,,0,"bi-directional, simulation, district cooling"
Design and experimental verification of a bi-directional nonlinear piezoelectric energy harvester,68,2014,… This paper proposes a compact bi-directional nonlinear PEH that is … Both simulation and experiment indicate that the proposed PEH exhibits not only the capability of harvesting energy …,https://www.sciencedirect.com/science/article/pii/S0196890414005469,,0,"bi-directional, simulation, district cooling"
A district energy management based on thermal comfort satisfaction and real-time power balancing,54,2015,"… iii) The district energy management solutions for both public … the literature review, Section III presents the district energy … collaborative energy management, through different models and …",https://ieeexplore.ieee.org/abstract/document/7258400/,,0,"review, models, district energy"
Strategies on implementation of waste-to-energy (WTE) supply chain for circular economy system: a review,524,2015,"… , the waste-to-energy (WTE) supply chain as district energy system should be a viable method … and CO 2 emission should be linked together for establishing the CES business model in …",https://www.sciencedirect.com/science/article/pii/S0959652615008574,,0,"review, models, district energy"
An exergy-rational district energy model for 100% renewable cities with distance limitations,11,2020,… that an environmentally admissible district energy system is … of the 2030 EU climate and energy framework. This framework … [13] provided a wide review of an all-renewable energy …,http://www.doiserbia.nb.rs/Article.aspx?id=0354-98362000287K,,0,"review, models, district energy"
Basic methods for automated fault detection and energy data validation in existing district heating systems,10,2012,… simple tools are commonly deployed in the district energy industry. Some of the methods … and review; attempts to model the time variation of energy usage with analytical models [16]; …,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1014041,,0,"review, models, district energy"
Efficiency optimization in bi-directional inductive power transfer systems,27,2015,"… area scenario, IPT is a proper method aiming at the energy transfer from the vehicle battery to the electric grid too. Bi-Directional … 2 – Model of the proposed Bi-Directional IPT system …",https://ieeexplore.ieee.org/abstract/document/7101471/,,0,"bi-directional, model, district cooling"
Impact of Germany's energy transition on the Nordic power market–a market-based multi-region energy system model,48,2016,"… We solve the problem for a bi-directional network of transmission lines with possibly different maximum capacities in each direction.(12) ∀ i , t d i , t + ∑ k e i k , t − p i , t − ∑ j e j i , t = 0 …",https://www.sciencedirect.com/science/article/pii/S0360544216310088,,0,"bi-directional, model, district cooling"
Openideas-an open framework for integrated district energy simulations,123,2015,"… reviews the development of the OpenIDEAS framework, an open framework developed for integrated district energy simulations … in the multidisciplinary building energy domain. The …",https://www.researchgate.net/profile/Ruben-Baetens/publication/281974322_OpenIDEAS_-_An_Open_Framework_for_Integrated_District_Energy_Simulations/links/560265d408ae42bbd541fd09/OpenIDEAS-An-Open-Framework-for-integrated-District-Energy-Simulations.pdf,http://scholar.google.com/https://www.researchgate.net/profile/Ruben-Baetens/publication/281974322_OpenIDEAS_-_An_Open_Framework_for_Integrated_District_Energy_Simulations/links/560265d408ae42bbd541fd09/OpenIDEAS-An-Open-Framework-for-integrated-District-Energy-Simulations.pdf,0,"review, simulation, district energy"
MESCOS—A multienergy system cosimulator for city district energy systems,66,2014,… for a simulator of city district scale energy systems. Section III provides a literature review followed … This work introduces a co-simulation framework for city district energy systems mainly …,https://ieeexplore.ieee.org/abstract/document/6846298/,,0,"review, simulation, district energy"
"District energy network (DEN), current global status and future development",62,2017,"… of district energy networks (DEN). This work has focused on different district energy network … Finally, the future direction and research gaps are concluded from this review work. …",https://www.sciencedirect.com/science/article/pii/S1364032116307791,,0,"review, simulation, district energy"
Economic feasibility of utilizing forest biomass in district energy systems–A review,86,2014,"… energy generation, a review of the world literature on techno-economic assessment of district energy … Although energy generation from forest biomass is found to be expensive in many …",https://www.sciencedirect.com/science/article/pii/S1364032114000690,,0,"review, simulation, district energy"
Modelling uncertainty in district energy simulations by stochastic residential occupant behaviour,126,2016,"… in building energy simulations, the interest grows in district energy simulations due to the … Without elaborating on a full-length literature review of related works on occupant behaviour …",https://www.tandfonline.com/doi/abs/10.1080/19401493.2015.1070203,,0,"review, simulation, district energy"
A comparative analysis of renewable energy simulation tools: Performance simulation model vs. system optimization,92,2017,… Although previous reviews have assessed different modeling tools and … reviews have specifically targeted renewable energy modeling tools. This review will focus on renewable energy …,https://www.sciencedirect.com/science/article/pii/S1364032117307761,,0,"review, simulation, district energy"
A review of simulation-based urban form generation and optimization for energy-driven urban design,95,2017,"… , this paper reviews the state-of-the-art of simulation-based … its application on energy-driven urban design at the district scale. … of both simulation for energy demand and district energy …",https://www.sciencedirect.com/science/article/pii/S0360132317301865,,0,"review, simulation, district energy"
Simulation tools to build urban-scale energy models: A review,86,2018,"… In general, the simulation of district energy systems requires the calculation of the energy flows … of building stock energy demand, the present paper additionally reviews tools for urban …",https://www.mdpi.com/370252,,0,"review, simulation, district energy"
Multi-domain urban-scale energy modelling tools: A review,74,2020,… all district energy system components in one simulation environment… district energy commodity flow modelling environment that integrates multi-zone thermal building energy simulations…,https://www.sciencedirect.com/science/article/pii/S2210670719304470,,0,"review, simulation, district energy"
Smart dual thermal network,6,2017,… of a district cooling plant and a dedicated cooling distribution … bidirectional heat exchange functionality (absence of cooling … building system modeling and TRNSYS for cooling collector …,"https://books.google.com/books?hl=en&lr=&id=SoJWDwAAQBAJ&oi=fnd&pg=PA1&dq=bidirectional,+models,+district+cooling&ots=phA_f_UaHR&sig=yAWAJZB-VOHTDEFQ-T6krIwqM70",,0,"bidirectional, models, district cooling"
"… (Pohl) Toledo (Melastomataceae), an endangered tree species from rocky savannas, suggests bidirectional expansion due to climate cooling in the Pleistocene",47,2012,… (B) The model of bidirectional expansion of ancestral population from PIR to SDO and NAT. The arrows show the possible paths following the hills with two possible paths from PIR to …,https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.236,,0,"bidirectional, models, district cooling"
Open source modelling and optimisation of energy infrastructure at urban scale,56,2016,… of mathematical optimisation models adapted to energy systems. These models allow to explore … An optimisation model for district cooling systems has been presented in 2007 by Söder…,https://mediatum.ub.tum.de/1285570,,0,"bidirectional, models, district cooling"
"Performance prediction of a solar district cooling system in Riyadh, Saudi Arabia–A case study",39,2018,… The simulation of the district cooling network was carried out over a 1-year period with a time-step of 0.125 h to ensure a high resolution of the results. The computed thermal losses …,https://www.sciencedirect.com/science/article/pii/S0196890418303960,,0,"review, simulation, district cooling"
Characteristics of CO2 hydrate formation/dissociation in H2O+ THF aqueous solution and estimation of CO2 emission reduction by district cooling application,31,2017,"… cycle simulation for district cooling application. In the conventional district cooling systems, … Owing to the usage of fossil fuels, the conventional district cooling systems have produced …",https://www.sciencedirect.com/science/article/pii/S0360544216317169,,0,"review, simulation, district cooling"
Influence of household air-conditioning use modes on the energy performance of residential district cooling systems,59,2016,… computer simulations were used to analyze the influence of AC use modes on energy performance of district cooling … District heating and cooling: Review of technology and potential …,http://pbc-caup.com/uploads/201607/577b7cd049d1a.pdf,http://pbc-caup.com/uploads/201607/577b7cd049d1a.pdf,0,"review, simulation, district cooling"
Ten questions about radiant heating and cooling systems,227,2017,"… of comfort, heat transfer analysis, energy simulation, control … building energy consumption for heating and cooling. On the … , higher capital cost and cooling load than conventional air …",https://www.sciencedirect.com/science/article/pii/S0360132316304541,,0,"5th generation, simulation, district heating and cooling"
Automatic generation and simulation of urban building energy models based on city datasets for city-scale building retrofit analysis,293,2017,"… to existing heating, ventilation and air-conditioning (HVAC) … city’s mild climate and minimal cooling and heating loads. The … for the generation and simulation of building energy models, …",https://www.sciencedirect.com/science/article/pii/S0306261917310024,,0,"5th generation, simulation, district heating and cooling"
Integrated model for characterization of spatiotemporal building energy consumption patterns in neighborhoods and city districts,296,2015,"… energy planning domains such as spatial analysis, dynamic building energy modeling and energy … zones for the integration of district heating and cooling schemes. These zones are …",https://www.sciencedirect.com/science/article/pii/S0306261914013257,,0,"fifth generation, simulation, district energy"
Industrial waste heat utilization for low temperature district heating,253,2013,… Recovering industrial waste heat for use in district heating (… : (1) improvement of the thermal energy efficiency of industrial … consumption obtained from either computer simulation or in-…,https://www.sciencedirect.com/science/article/pii/S0301421513006113,,0,"fifth generation, simulation, district energy"
Optimising Community Energy Supply with Exergy Principles,3,2016,… modules of heat and cold enables the realisation of smart bi-directional supply grids in the heat and … Furthermore business models are part of this work. They are important to ensure the …,https://vbn.aau.dk/ws/files/233932340/paper_TS4_1.pdf,http://scholar.google.com/https://vbn.aau.dk/ws/files/233932340/paper_TS4_1.pdf,0,"bi-directional, model, district heating and cooling"
Numerical simulation of a magnetocaloric heat pump for domestic hot water production in residential buildings,3,2019,… magnetocaloric heat pumps have limited temperature span between heat source and heat sink… is contained as a porous medium inside regenerators allowing bi-directional circulation of …,https://vbn.aau.dk/en/publications/numerical-simulation-of-a-magnetocaloric-heat-pump-for-domestic-h,,0,"bi-directional, simulation, district heat pump"
Pump and signal combiner for bi-directional pumping of all-fiber lasers and amplifiers,122,2012,"… For multiple pump ports, the simulations and experiments showed that with each additional … and simulations in Section 4 showed that for a pump combiner with a single pump port, a TL …",https://opg.optica.org/abstract.cfm?uri=oe-20-27-28125,,0,"bi-directional, simulation, district heat pump"
Simulation and optimization of a hybrid unglazed solar photovoltaic-thermal collector and heat pump system with two storage tanks,31,2020,"… operation including the pipe loops on the source and load side, was simulated in TRNSYS. … -to-water heat pump” was used for the heat pump and “Type 604: Bi-directional, node pipe …",https://www.sciencedirect.com/science/article/pii/S0196890419314360,,0,"bi-directional, simulation, district heat pump"
Development of a bi-directional electrohydrodynamic pump: Parametric study with numerical simulation and flow visualization,16,2016,… a bi-directional electrohydrodynamic pump developed for … Multi-physics software is used to perform numerical simulation … of the experimental and simulation results. We demonstrate …,https://journals.sagepub.com/doi/pdf/10.1177/1687814016655777,,0,"bi-directional, simulation, district heat pump"
Smart district heating: Distributed generation systems' effects on the network,47,2015,"… obtained from the simulations, carried out with the software Intelligent Heat Energy Network … of Smart District Heating Networks (SDHNs) – ie the possibility of a bidirectional energy …",https://www.sciencedirect.com/science/article/pii/S187661021500925X,,0,"bidirectional, simulation, district heating"
Utilities substations in smart district heating networks,17,2015,"… In this preliminary study, four substations able to exchange heat in a bidirectional way with a distribution network are presented, simulated and discussed. In order to study SDHNs, a …",https://www.sciencedirect.com/science/article/pii/S1876610215026934,,0,"bidirectional, simulation, district heating"
Introducing solar thermal “net metering” in an actual small-scale district heating system: a case-study analysis,7,2016,"… the heat loads to the supplied building or to the DHS. For the present case-study, the simulated scheme of bidirectional … to satisfy the building’s heat loads. The operating principle of the …",https://www.sciencedirect.com/science/article/pii/S1876610216312401,,0,"bidirectional, simulation, district heating"
Research and developments on solar assisted compression heat pump systems–A comprehensive review (Part A: Modeling and modifications),164,2018,"… comprehensive review on research and developments on solar assisted compression heat pump … , system modeling, enhancement of system performance, modifications in compression …",https://www.sciencedirect.com/science/article/pii/S1364032117311668,,0,"review, simulation, district heat pump"
Solar assisted heat pump systems for low temperature water heating applications: A systematic review,248,2016,… review of the research and developments on solar assisted heat pump systems for low temperature water heating … a computer model for system simulation of heat pump performance. …,https://www.sciencedirect.com/science/article/pii/S1364032115012368,,0,"review, simulation, district heat pump"
Review of control strategies for improving the energy flexibility provided by heat pump systems in buildings,130,2019,"… However, the existing work on MPC for heat pump control primarily relies on simulations; few implementations in real buildings have been realized [30] (see also Table 2). Now that this …",https://www.sciencedirect.com/science/article/pii/S0959152418300489,,0,"review, simulation, district heat pump"
Research and developments on solar assisted compression heat pump systems–A comprehensive review (Part-B: Applications),149,2018,… of this review presents a comprehensive review on applications of solar assisted compression heat pump … DXSAHP using solar simulator was investigated for space heating and water …,https://www.sciencedirect.com/science/article/pii/S1364032117312303,,0,"review, simulation, district heat pump"
Replacing hard coal with wind and nuclear power in Finland-impacts on electricity and district heating markets,38,2020,"… that large-scale heat pumps are located along with the district heating network, and thus the … -scale heat pumps into district heating network based on the size of each district heating …",https://www.sciencedirect.com/science/article/pii/S0360544220309919,,0,"5th generation, model, district heat pump"
Power-consumption outage in beyond fifth generation mobile communication systems,9,2020,"… The theoretical analysis shows that continuously receiving data will generate more heat and thus increase the device’s temperature. Moreover, simulation results indicate that power con…",https://ieeexplore.ieee.org/abstract/document/9222556/,,0,"fifth-generation, simulation, district cooling and heating"
Thermodynamic analysis of ultralow-temperature district heating system with shared power heat pumps and triple-pipes,15,2020,"… bidirectional low-temperature district heating systems and compared them with the other existing solutions and found out that the bidirectional … For doing the simulations, in addition to …",https://www.sciencedirect.com/science/article/pii/S0360544220300256,,0,"bidirectional, simulation, district heat pump"
Advances in seasonal thermal energy storage for solar district heating applications: A critical review on large-scale hot-water tank and pit thermal energy …,207,2019,"… , this study reviews briefly the different seasonal thermal energy storage technologies that are feasible for district heating … This is because both models employ FDM for modeling the heat …",https://www.sciencedirect.com/science/article/pii/S0306261919301837,,0,"review, model, district heating"
"A review on energetic, exergetic and exergoeconomic aspects of geothermal district heating systems (GDHSs)",122,2010,"… district heating applications in Turkey and (b) to present the Izmir–Balcova GDHS, which was one example of the high temperature district heating … using the models mentioned here …",https://www.sciencedirect.com/science/article/pii/S0196890410001044,,0,"review, model, district heating"
Applied machine learning: Forecasting heat load in district heating system,166,2016,"… A comparative review of recently developed models for the prediction of … the review are classified into engineering, statistical, neural networks, support vector machines and grey models…",https://www.sciencedirect.com/science/article/pii/S0378778816310155,,0,"review, model, district heating"
A comparative study of DC and AC microgrids in commercial buildings across different climates and operating profiles,148,2015,"… energy-efficient DC lighting, DC ventilation, and other DC loads via a 380 V nominal DC bus. A central AC/… The bidirectional DCMG still performs better than the AC baseline because it …",https://ieeexplore.ieee.org/abstract/document/7152031/,,0,"bidirectional, model, district cooling and heating"
Coordinated regional-district operation of integrated energy systems for resilience enhancement in natural disasters,128,2018,… energy system (IES) for enhancing resilience in extreme conditions. A bi-directional flow model is established for regional-district … which shows how regional and district IES can jointly …,https://ieeexplore.ieee.org/abstract/document/8466024/,,0,"bidirectional, model, district cooling and heating"
… test and numerical investigation on the heat transfer characteristics and optimal design of the heat exchangers of a deep borehole ground source heat pump …,154,2017,… source heat pump (DBGSHP) is a new type of heat pump heating system which extracts deep geothermal energy through heat exchange and can be applied for space heating in winter. …,https://www.sciencedirect.com/science/article/pii/S019689041730972X,,0,"fifth generation, models, district heat pump"
Performance study of heat-pipe solar photovoltaic/thermal heat pump system,81,2017,"… heat pump, compressor power and system performance as well. The optimization of HPS PV/T heat pump … to solve the mathematical model of HPS PV/T heat pump system in this paper. …",https://www.sciencedirect.com/science/article/pii/S0306261916319286,,0,"fifth generation, models, district heat pump"
A bidirectional shape memory alloy folding actuator,90,2012,… bidirectional folding actuator that produces two opposing 180 motions. A laser-patterned nickel alloy (Inconel 600) heater … a) heat flow modeling to explore the effect of one heater on the …,https://iopscience.iop.org/article/10.1088/0964-1726/21/6/065013/meta,,0,"bidirectional, simulation, district cooling and heating"
A bidirectional power charging control strategy for plug-in hybrid electric vehicles,78,2019,"… The simulation results prove the validity of the proposed … The proposed model has a central AC/DC VSC station and … , which has been regulated by the central AC/DC VSC station. Two …",https://www.mdpi.com/512578,,0,"bidirectional, simulation, district cooling and heating"
Heat transfer enhancement in microchannel heat sink with bidirectional rib,98,2019,"The heat transfer and flow characteristics of the microchannel heat sink (MCHS) with bidirectional ribs (BRs) are experimentally and numerically studied in the present paper. The BR, …",https://www.sciencedirect.com/science/article/pii/S0017931018343990,,0,"bidirectional, simulation, district cooling and heating"
High power current sensorless bidirectional 16-phase interleaved DC-DC converter for hybrid vehicle application,221,2011,"… The simulation was taken from local driving condition in urban area of Lincoln, Nebraska, using 2004 … Detailed modeling and calculation of battery power requirement is available in [23]. …",https://ieeexplore.ieee.org/abstract/document/5986729/,,0,"bidirectional, simulation, district cooling and heating"
Global three‐dimensional simulation of Earth's dayside reconnection using a two‐way coupled magnetohydrodynamics with embedded particle‐in‐cell model: Initial …,79,2017,… We perform a three-dimensional (3-D) global simulation of Earth's magnetosphere with kinetic reconnection physics to study the flux transfer events (FTEs) and dayside magnetic …,https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1002/2017JA024186,,0,"bidirectional, simulation, district cooling and heating"
Model predictive-based secondary frequency control considering heat pump water heaters,21,2019,… There is a bidirectional relation between the central control centre and the local … a model predictive control (MPC)-based controller for a two-area power system considering heat pump …,https://www.mdpi.com/402878,,0,"bidirectional, models, district heat pump"
Thermal energy storage to minimize cost and improve efficiency of a polygeneration district energy system in a real-time electricity market,82,2016,"… district heating, district cooling, and TES. The CHP plant utilizes a gas turbine (43.1 MW e capacity) for primary power generation… model as a gas turbine, heat recovery steam generator, …",https://www.sciencedirect.com/science/article/pii/S0360544216309252,,0,"fifth generation, model, district heating and cooling"
Performance assessment of district cooling systems for a new development district at planning stage,54,2015,… assess the performance of the district cooling system in a new … The models in this study contain and embody such … District heating and cooling: review of technology and potential …,https://www.sciencedirect.com/science/article/pii/S0306261914011635,,0,"review, models, district cooling"
Optimal chiller loading in a district cooling system with thermal energy storage,126,2013,… to a district cooling … models generated from these fits are used for subsequent analysis in this paper. Table 1 summarizes the model fitting analysis and indicates that reasonable model …,https://www.sciencedirect.com/science/article/pii/S0360544212008432,,0,"review, models, district cooling"
"Solar energy based integrated system for power generation, refrigeration and desalination",83,2017,… heat and electrical power loads for the baseline model of the … the integration of heating and cooling systems that provide … and/or surrounding area (ie district energy system). These …,https://www.sciencedirect.com/science/article/pii/S1359431117320033,,0,"fifth generation, model, district cooling and heating"
Improving the district heating operation by innovative layout and control strategy of the hot water storage tank,14,2020,"… Therefore, the well-controlled storage tank is of great help to stabilize the district heating … configurations were built by numerical models. The model inputs were referenced from the …",https://www.sciencedirect.com/science/article/pii/S0378778820306733,,0,"5th generation, model, district energy"
Key issues and solutions in a district heating system using low-grade industrial waste heat,154,2015,"… of heat for DH (district heating) systems in cold regions to fill shortfalls in heating requirements, while consuming less fossil energy than with conventional heating sources. Most existing …",https://www.sciencedirect.com/science/article/pii/S0360544215005071,,0,"5th generation, model, district energy"
Modelling a fifth-generation bidirectional low temperature district heating and cooling (5GDHC) network for nearly Zero Energy District (nZED),17,2021,"… In 2018, [6] developed an agent-based model control to optimize the set point temperature of a bidirectional district heating and cooling network. After developing their own model in …",https://www.sciencedirect.com/science/article/pii/S2352484721002729,,0,"bidirectional, model, district cooling"
Thermohydraulic model of Smart Thermal Grids with bidirectional power flow between prosumers,11,2021,"… power and volume flows, the complexity of modeling the hydraulic network state increases … This holds not only for our model, but for all models that want to cover bidirectional thermal …",https://www.sciencedirect.com/science/article/pii/S0360544221010732,,0,"bidirectional, model, district cooling"
Experimental characterization of a prototype of bidirectional substation for district heating with thermal prosumers,17,2021,"… The present paper aims at providing a comprehensive contribution to the design and testing of an innovative bidirectional substation for active district heating, focusing on the hydraulic …",https://www.sciencedirect.com/science/article/pii/S0360544221002851,,0,"bidirectional, model, district cooling"
Night setback identification of district heat substations using bidirectional long short term memory with attention mechanism,4,2021,"… In this study, a bidirectional long short term memory neural network based approach with … testing show that the proposed approach outperform the baseline models in this study. …",https://www.sciencedirect.com/science/article/pii/S0360544221004126,,0,"bidirectional, model, district cooling"
District heating load prediction algorithm based on bidirectional long short-term memory network model,3,2022,"… models using LSTM models are focused on the unidirectional (Uni-LSTM) network. In this paper, a bidirectional … full use of the model hyperparameters to obtain the optimal model and to …",https://www.sciencedirect.com/science/article/pii/S0360544222011860,,0,"bidirectional, model, district cooling"
Perspectives on fourth and fifth generation district heating,91,2021,"… District cooling is seen as an integrated part of 4GDH; however, … Current control principles also allow bidirectional deliveries … This is consistent with bidirectional deliveries of 5GDHC …",https://www.sciencedirect.com/science/article/pii/S0360544221007696,,0,"bidirectional, model, district cooling"
Heat pump efficiency in fifth generation ultra-low temperature district heating networks using a wastewater heat source,29,2021,"… of the heat pump were examined on the basis a heat pump model, which … Within the scope of this work, heat pumps of larger … of other heat pump models can differ from the results. For all …",https://www.sciencedirect.com/science/article/pii/S0360544221015668,,0,"fifth-generation, models, district heat pump"
Investigation on Individual and Collective PV Self-Consumption for a Fifth Generation District Heating Network,8,2022,"… purchased by the utility for heat pumps and circulation pumps, this work investigates … and statistical models for the evaluation of electrical load profiles at the district level. Results …",https://www.mdpi.com/1996-1073/15/3/1022,,0,"fifth-generation, models, district heat pump"
The future role of energy geostructures in fifth generation district heating and cooling networks,15,2022,"… In the single-pipeline fifth generation networks, both heating and cooling demands of … of using water source heat pumps (WSHP) that draws/discharge heat transfer fluid directly from/to …",https://www.sciencedirect.com/science/article/pii/S0360544221027304,,0,"fifth-generation, models, district heat pump"
Model predictive control of smart districts with fifth generation heating and cooling networks,8,2021,"… (5GDHC) networks, in which low temperature water is distributed to water-source heat pumps (WSHPs) in order to meet thermal demands, are expected to have a significant impact on …",https://ieeexplore.ieee.org/abstract/document/9437972/,,0,"fifth-generation, models, district heat pump"
Survey of 53 Fifth‐Generation District Heating and Cooling (5GDHC) Networks in Germany,4,2022,"… district heating systems. On the other hand, the planning process of 5GHDC networks is more complex than for conventional district heating systems: Firstly, the heat pumps in the …",https://onlinelibrary.wiley.com/doi/abs/10.1002/ente.202200749,,0,"fifth-generation, models, district heat pump"
A novel method for designing fifth-generation district heating and cooling systems,6,2021,"… SR contains the installed heat pump (HP) … heat pump in other system configurations. In this study, we present a system with separate heat pump and chiller for the production of heating …",https://www.e3s-conferences.org/articles/e3sconf/abs/2021/22/e3sconf_hvac2021_09001/e3sconf_hvac2021_09001.html,,0,"fifth-generation, models, district heat pump"
Modelling and Simulation of the Fifth-Generation District Heating and Cooling,3,2021,"… Local heat pumps and chillers in decentralised substations modulate the low network … waste heat from chillers, while also utilising heat pumps to provide direct cooling. The heat carrier …",https://lup.lub.lu.se/record/f7f1be4c-ea6f-41a1-a40d-2d85db0ed917,,0,"fifth-generation, models, district heat pump"
"Energy Benefits of Heat Pipe Technology for Achieving 100% Renewable Heating and Cooling for Fifth-Generation, Low-Temperature District Heating Systems",10,2021,"… limit for heat pumps, even if a case of infinitely cascaded heat pumps in parallel is considered [25]. The theoretical ideal limit is the ratio of T peak /(T peak − T sup ). For example, if a …",https://www.mdpi.com/1996-1073/14/17/5398,,0,"fifth-generation, models, district heat pump"
Development of a metamodelling framework for building energy models with application to fifth-generation district heating and cooling networks,4,2021,… heat pump (WSHP) to remove energy from the district system and use the heat pump to meet heating … The water-source heat pump is needed to boost or reduce the temperature of the …,https://www.tandfonline.com/doi/abs/10.1080/19401493.2021.1884291,,0,"fifth-generation, models, district heat pump"
"Economic feasibility study of a fuel cell-based combined cooling, heating and power system for a data centre",39,2016,… electricity and 865 MW h for cooling for these systems. The centre's electricity comes from the Swedish grid and the cooling is mainly uses district cooling. There are also backup systems…,https://www.sciencedirect.com/science/article/pii/S0378778815303765,,0,"5th generation, models, district cooling and heating"
Temperature control in 5th generation district heating and cooling networks: An MILP-based operation optimization,30,2021,"… In this paper, a novel operation optimization model for 5GDHC networks is presented. It is designed to be used in a model predictive control (MPC) as depicted in Fig. 1. The model …",https://www.sciencedirect.com/science/article/pii/S0306261921001422,,0,"5GDHC, model, district heating and cooling"
Investigation on sector coupling potentials of a 5th generation district heating and cooling network,19,2021,… energy simulation model is presented to analyse an existing 5th generation district heating and cooling network (5GDHC… the heat energy production through large industrial heat pumps …,https://www.sciencedirect.com/science/article/pii/S0360544221010847,,0,"5GDHC, model, district heating and cooling"
A review of the current status and development of 5GDHC and characterization of a novel shared energy system,9,2022,… analysis of modeling 5GDHC systems was … district and building energy systems is a prevalent modeling approach. One of the challenges of using it for 5GDHC purposes is the modeling …,https://www.tandfonline.com/doi/abs/10.1080/23744731.2022.2057111,,0,"5GDHC, model, district heating and cooling"
An efficient numerical solution method for detailed modelling of large 5th generation district heating and cooling networks,4,2022,"… We take into account the current flow regime for heat loss calculation, which significantly … used literature model. We demonstrate our model's capability on a real-world 5GDHC network …",https://www.sciencedirect.com/science/article/pii/S0360544222013883,,0,"5GDHC, model, district heating and cooling"
