title,num_citations,year,excerpt,url,url_pdf,indicator,key_words
Economic demand dispatch of controllable building electrical loads incorporating delayed response times,5,2013.0,"… of customer involvement in the electricity market through demand response programs. … HVAC chiller. A model was developed for the electrical load response of the HVAC chiller in [1], …",https://ieeexplore.ieee.org/abstract/document/6497893/,,0,"chiller, demand response"
Decisions on energy demand response option contracts in smart grids based on activity-based costing and stochastic programming,30,2013.0,Smart grids enable a two-way energy demand response … demand rate. An illustrative example with the proposed decision model under a call-option based energy demand response …,https://www.mdpi.com/1996-1073/6/1/425,,0,"chiller, demand response"
A distributed intelligent automated demand response building management system,5,2013.0,"… As we developed demand response strategies, we were also interested … Even though demand response events … for the centrifugal chiller since that is a more typical chiller. More …",https://escholarship.org/uc/item/0wf4n3zm,,0,"chiller, demand response"
Short Term Notification Demand Response Measures in Office Buildings in a Hot and Dry Climate.,4,2013.0,Demand response (DR) is a load curtailment strategy strongly advocated by electric utilities nationwide to tide over periods when grid usage is likely to reach/exceed its maximum …,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=00012505&AN=96045788&h=x45mOUB7f2fXCiM6cVZjX7iWCENYtGmS7qcLRU4v9ObzTCXI%2BIt3fEgiAOg8NpHJM8LBGBcz9aAl2AF%2FZ8LFvQ%3D%3D&crl=c,,0,"chiller, demand response"
Energy optimization in chiller plants: A novel formulation and solution using a hybrid optimization technique,18,2013.0,… a novel formulation for a chiller plant and its optimization using … chiller plant for minimum electrical power consumption. It takes into account the performance characteristics of the chillers…,https://www.tandfonline.com/doi/abs/10.1080/0305215X.2012.725053,,0,"chiller, demand response"
A framework for and assessment of demand response and energy storage in power systems,80,2013.0,… Some of these challenges can be mitigated by using demand response (DR) and energy storage to provide power system services. The aim of this paper is to provide a unified …,https://ieeexplore.ieee.org/abstract/document/6629419/,,0,"chiller, demand response"
Building demand-side control using thermal energy storage under uncertainty: An adaptive Multiple Model-based Predictive Control (MMPC) approach,41,2013.0,… the main chiller serves the rest of the building demand after a designated portion of the demand is … demand and a responsive discharge of the stored cooling energy for varying cooling …,https://www.sciencedirect.com/science/article/pii/S0360132313001443,,0,"chiller, demand response"
"Grid integration of aggregated demand response, part 1: load availability profiles and constraints for the western interconnection",78,2013.0,"… chiller with control signals every 4 seconds would put undue wear and tear on the chiller, while controlling dimmable lighting at the same frequency should be much less harmful. …",https://escholarship.org/content/qt6ps4r3xp/qt6ps4r3xp.pdf,http://scholar.google.com/https://escholarship.org/content/qt6ps4r3xp/qt6ps4r3xp.pdf,0,"chiller, demand response"
Energy management of chiller systems by data envelopment analysis,7,2013.0,… chiller and 41 l/s for the small chiller. … chiller and decided the number of chillers and the associated pumps and cooling towers to be switched on in order to meet the cooling demand of …,https://www.emerald.com/insight/content/doi/10.1108/02632771311299395/full/html,,0,"chiller, demand response"
Demand Response Management of a District Cooling Plant of Mixed Use Development,2,2013.0,… Demand Response (DR) program of a District Cooling Plant (DCP) and provide recommendations based on Demand Response … of absorption systems with electrical chillers to optimize …,https://dl.nsf.gov.lk/bitstream/handle/1/11554/15-23.pdf?sequence=2,,0,"chiller, demand response"
Field demonstration of automated demand response for both winter and summer events in large buildings in the Pacific Northwest,26,2013.0,… flexible demand is growing. This paper summarizes results of a series of field test of automated demand response … One objective was to evaluate the use demand response automation …,https://link.springer.com/article/10.1007/s12053-013-9206-x,,0,"chiller, demand response"
"Economical scheduling of multi carrier energy systems integrating Renewable, Energy Storage and Demand Response under Energy Hub approach",36,2013.0,"… Absorption chiller uses high temperature heat to produce … 2), storage (case 3), demand response (case 4) and without … more than energy storage and demand response in this study. …",https://ieeexplore.ieee.org/abstract/document/6733803/,,0,"chiller, demand response"
Demand response-enabled model predictive HVAC load control in buildings using real-time electricity pricing,8,2013.0,"… Results suggest that by providing an efficient response strategy for the consumers, the proposed MPC strategy can enable the utility providers to adopt efficient demand management …",https://search.proquest.com/openview/3f3b3a7c5a15d3f5f7a3d81b1bc06e8d/1?pq-origsite=gscholar&cbl=18750,,0,"chiller, demand response"
Model predictive HVAC load control in buildings using real-time electricity pricing,287,2013.0,"… This strategy can be helpful in facilitating an effective demand response framework. … a water tank used for actively storing cold water produced by chiller(s). In general, previous studies …",https://www.sciencedirect.com/science/article/pii/S037877881300025X,,0,"chiller, demand response"
Optimal chiller loading in a district cooling system with thermal energy storage,146,2013.0,"… thermal loads account for a significant portion of peak energy consumption, thermal energy storage … Thermal energy storage gives a system the ability to shift loads temporally by …",https://www.sciencedirect.com/science/article/pii/S0360544212008432,,0,"chiller, thermal energy storage"
Optimal scheduling of chiller plant with thermal energy storage using mixed integer linear programming,42,2013.0,"… problem for a campus central plant equipped with a bank of multiple electrical chillers and a Thermal Energy Storage (TES). Typically, the chillers are operated in ON/OFF modes to …",https://ieeexplore.ieee.org/abstract/document/6580284/,,0,"chiller, thermal energy storage"
Peak load shifting control using different cold thermal energy storage facilities in commercial buildings: A review,381,2013.0,"… In terms of which system (chiller or storage) has the priority to satisfy the on-peak cooling load, the priority based control is further divided into chiller priority control, storage priority …",https://www.sciencedirect.com/science/article/pii/S0196890413001696,,0,"chiller, thermal energy storage"
"Analysis and sizing of thermal energy storage in combined heating, cooling and power plants for buildings",103,2013.0,"… absorption chiller and a thermal energy storage tank. A simple-effect absorption chiller was … Nevertheless, the calculation procedure accepts any type of chiller as long as its coefficient …",https://www.sciencedirect.com/science/article/pii/S0306261913000937,,0,"chiller, thermal energy storage"
Modeling and simulation to determine the potential energy savings by implementing cold thermal energy storage system in office buildings,46,2013.0,"… major energy consumers in office buildings with almost 57% share. During the past decade, cold thermal energy storage (… In the proposed system, chiller and storage tank are in series …",https://www.sciencedirect.com/science/article/pii/S0196890413003233,,0,"chiller, thermal energy storage"
Efficient cooling energy supply with aquifer thermal energy storages,87,2013.0,"… Within this paper, the characteristics of aquifer thermal energy storage (ATES) for building cooling are … chillers and is defined as the ratio of thermal energy for cooling to the electrical …",https://www.sciencedirect.com/science/article/pii/S0306261912008793,,0,"chiller, thermal energy storage"
Thermo-economic optimization of an ice thermal energy storage system for air-conditioning applications,155,2013.0,… It should be mentioned that the conventional chiller system considered in this paper is a four steps chiller which is commonly available at the local market and is capable of load change …,https://www.sciencedirect.com/science/article/pii/S0378778813000133,,0,"chiller, thermal energy storage"
Active free cooling optimization with thermal energy storage in Stockholm,51,2013.0,… with PCM thermal energy storage. ► Improperly designed thermal storages are more energy … design is studied and compared against conventional chillers for use in a passive building …,https://www.sciencedirect.com/science/article/pii/S0306261913000950,,0,"chiller, thermal energy storage"
An evaluation of robust controls for passive building thermal mass and mechanical thermal energy storage under uncertainty,43,2013.0,… Control variable u k can be divided into (i) charging rate of energy from the TES chiller to the … thermal energy storage inventory and the current building load. The available energy …,https://www.sciencedirect.com/science/article/pii/S0306261913004315,,0,"chiller, thermal energy storage"
Modeling and control of HVAC systems with ice Cold Thermal Energy Storage,3,2013.0,… In [7] predictive control design for a three-story office building equipped with two chillers with constant coefficient of performance and a thermal energy storage system is illustrated. …,https://ieeexplore.ieee.org/abstract/document/6760643/,,0,"chiller, thermal energy storage"
Energy performance and feasibility study for Thermal Energy Storage (TES) System at engineering complex UiTM Shah Alam,2,2013.0,"… , the ice storage and the chiller running day mode … energy loss due to the introduction of thermal energy storage system compared with direct system but no compromise on the thermal …",https://ieeexplore.ieee.org/abstract/document/6735140/,,0,"chiller, thermal energy storage"
Short-term storage systems of thermal energy for buildings: a review,100,2013.0,"… for short-term scale thermal energy storage, regarding (i) their … chiller's COP is higher, but the usable portion of total storage … the chiller at a lower temperature and the COP of the chiller …",https://www.tandfonline.com/doi/abs/10.1080/17512549.2013.809271,,0,"chiller, thermal energy storage"
Dynamic optimization of a campus cooling system with thermal storage,24,2013.0,"… thermal energy storage. In warm climates, cooling demand is a significant contributor to total … Dynamic optimal chiller loading using thermal energy storage is more effective when there …",https://ieeexplore.ieee.org/abstract/document/6669583/,,0,"chiller, thermal energy storage"
Energy efficiency and demand side management in Abu Dhabi,15,2013.0,"… and opportunities electricity-demand growth and management respectively bring. It … and leads some of these, such as demand side management. This paper looks in particular at the …",https://ieeexplore.ieee.org/abstract/document/6705840/,,0,"chiller, demand side management"
Uncertainty in developing supervisory demand-side controls in buildings: A framework and guidance,34,2013.0,"… In case A, the chiller output is determined by control variables at equipment actuation level (… chiller output is determined by the set-point temperature of chilled water leaving the chiller. A …",https://www.sciencedirect.com/science/article/pii/S0926580513000289,,0,"chiller, demand side management"
A versatile energy management system for large integrated cooling systems,68,2013.0,"… that demand-side management (DSM) is more cost-effective than conventional supply-side … performance (COP), defined as the ratio of chiller cooling load to chiller compressor power. …",https://www.sciencedirect.com/science/article/pii/S0196890412004761,,0,"chiller, demand side management"
Improved firefly algorithm approach applied to chiller loading for energy conservation,178,2013.0,"… -chiller system consists of chillers … chiller plant markedly increases if the chillers are improperly managed, therefore significant energy savings can be achieved by optimizing the chiller …",https://www.sciencedirect.com/science/article/pii/S0378778812006445,,0,"chiller, demand side management"
Model-based predictive control of an ice storage device in a building cooling system,149,2013.0,"… rate:(39) J = ∑ i = 1 n C i P i where C i the electricity cost at time step i, P i is the chiller electric power (only the electricity used by the chiller is considered in this study). The …",https://www.sciencedirect.com/science/article/pii/S0306261913005047,,0,"chiller, demand side management"
Self-adapting building models and optimized HVAC scheduling for demand side management,6,2013.0,… It calculates an optimized schedule for electric HVAC systems like a heat pump or a chiller. … Thermal power is generated by a heat pump and a chiller respectively. Input parameters for …,https://digital-library.theiet.org/content/conferences/10.1049/cp.2013.1119,,0,"chiller, demand side management"
MID-TERM FORECASTING MODEL OF ABU-DHABI'S ELECTRICITY CONSUMPTION APPLIED TO DEMAND-SIDE MANAGEMENT IMPACT ASSESSMENT,0,,… Demand Side Management (DSM) in the existing building stock. DSM measures ranging from enhanced building controls to equipment/envelope retrofits are designed to address this …,https://www.actapress.com/Abstract.aspx?paperId=455759,,0,"chiller, demand side management"
Verification of chiller performance promotion and energy saving,14,2013.0,"… In such mode, the water flow is fixed if the primary side water pump isn’t … chillers, ie one 250-ton and two 400-ton chillers collocated with three 20 Hp water pumps. If the 250-ton chiller …",https://www.scirp.org/html/5-8101823_27324.htm,,0,"chiller, demand side management"
Intelligent demand side management of residential building energy systems,3,2013.0,… A preliminary study of cooling of a building by water chiller plants using thermal energy … A MPC for the chillers operation is designed in order to optimally store the thermal energy in …,https://search.proquest.com/openview/4100edd4c0579b7a415bf4b777d55d41/1?pq-origsite=gscholar&cbl=18750,,0,"chiller, demand side management"
The use of variable speed drives for cost-effective energy savings in South African mine cooling systems,126,2013.0,… is an important demand-side management initiative. Cooling … The implementation of VSDs on mine chiller compressors … managers to consider chiller VSDs for smaller chillers (below …,https://www.sciencedirect.com/science/article/pii/S0306261913003577,,0,"chiller, demand side management"
Cost optimization for a large-scale hybrid central cooling plant with multiple energy sources under a complex electricity cost structure,3,2013.0,"… For a hybrid cooling system, to reduce the peak electricity demand, part of the cooling load is often shifted from electric chillers to steam turbine chillers using fuel (or a thermal energy …",https://www.tandfonline.com/doi/abs/10.1080/10789669.2013.812499,,0,"chiller, demand side management"
Modeling of demand side management options for commercial sector in Maharashtra,5,2014.0,"… demand and supply of electricity in Maharashtra, a shortage of 20% peak power was reported in year 2011-12. Demand side management (… returning from chiller and supplied by chiller …",https://www.sciencedirect.com/science/article/pii/S1876610214009709,,0,"chiller, demand side management"
Energy management considering demand response resource in commercial building with chiller system and energy storage systems,27,2014.0,… management algorithm for chiller system and ESSs considering the participations to Korean demand … Also autonomous demand side management for optimal load control has been …,https://ieeexplore.ieee.org/abstract/document/7067239/,,0,"chiller, demand side management"
Demand side management in India: an overview of state level initiatives,14,2014.0,"India’s demand for electricity has been growing by about 8% every year for the last 5 years, but power generation is lagging behind. India has consistently faced an energy deficit of 8-10…",https://energy.prayaspune.org/images/pdf/dsm_state_review_peg_sept14.pdf,http://scholar.google.com/https://energy.prayaspune.org/images/pdf/dsm_state_review_peg_sept14.pdf,0,"chiller, demand side management"
A compound fast chiller power demand response strategy for buildings,2,2014.0,… an immediate and considerable power demand reduction. More … demand reduction according to the reduced operating chiller capacity. The accurate prediction of demand shed of chiller…,https://www.researchgate.net/profile/Borui-Cui/publication/274378016_A_Compound_Fast_Chiller_Power_Demand_Response_Strategy_for_Buildings/links/551d08060cf2fe6cbf793ad2/A-Compound-Fast-Chiller-Power-Demand-Response-Strategy-for-Buildings.pdf,http://scholar.google.com/https://www.researchgate.net/profile/Borui-Cui/publication/274378016_A_Compound_Fast_Chiller_Power_Demand_Response_Strategy_for_Buildings/links/551d08060cf2fe6cbf793ad2/A-Compound-Fast-Chiller-Power-Demand-Response-Strategy-for-Buildings.pdf,0,"chiller, demand side management"
Demand side management of the built environment for sustainable energy,0,2014.0,"… its breakdown is also provided (divided in consumption of heat pump, chiller and pumps). … of the built environment in the Demand Side Management framework. In fact buildings have …",https://www.witpress.com/elibrary/wit-transactions-on-ecology-and-the-environment/190/25724,,0,"chiller, demand side management"
Building power demand response methods toward smart grid,95,2014.0,"… chiller power demand as one of the demand response sources, the accurate estimation of the power demand of chillers … end-users while demand side management involves sustainable …",https://www.tandfonline.com/doi/abs/10.1080/10789669.2014.929887,,0,"chiller, demand side management"
Effects and performance of a demand response strategy for active and passive building cold storage,15,2014.0,… to estimate the demand-shifting and demand-shedding … the premise of certain capacity of chillers shut down at the beginning of … Building demand side management and smart gird are …,https://www.sciencedirect.com/science/article/pii/S187661021403001X,,0,"chiller, demand side management"
A novel air-conditioning system for proactive power demand response to smart grid,6,2014.0,"… demand side bidding (DSB) strategy is shown in Fig.2. Due to the chiller load shifting, the power demand of chiller … Building demand side management and smart gird are among the …",https://www.sciencedirect.com/science/article/pii/S1876610214027271,,0,"chiller, demand side management"
Applying smart models for energy saving in optimal chiller loading,96,2014.0,… of the chiller and particle swarm optimization (PSO) algorithm to optimize the chiller loading for minimal power consumption. We obtained 12.68% power saving on 55% chiller partial …,https://www.sciencedirect.com/science/article/pii/S0378778813006117,,0,"chiller, demand side management"
Optimal chiller loading for energy conservation using a new differential cuckoo search approach,117,2014.0,… chiller is minimized while satisfying load demand. The PLR (partial load ratio) is defined as the ratio of the chiller cooling load to the chiller … of a centrifugal chiller is expressed as [2]:(1) P …,https://www.sciencedirect.com/science/article/pii/S0360544214008822,,0,"chiller, demand side management"
Supply demand coordination for building energy saving: Explore the soft comfort,31,2014.0,"… solves a supply side problem and a demand side problem. … , demand-side management, and energy production system … COPI are the COP of the chiller in the refrigeration mode and …",https://ieeexplore.ieee.org/abstract/document/6758406/,,0,"chiller, demand side management"
Effect of load-sharing operation strategy on the aggregate performance of existed multiple-chiller systems,36,2014.0,"… overwhelm the individual chiller performance. Accordingly, … chiller performance and identify chiller faults. Therefore, the need for maintenance can be predicted and the standby chiller …",https://www.sciencedirect.com/science/article/pii/S0306261914006473,,0,"chiller, demand side management"
Model development and identification for fast demand response in commercial HVAC systems,127,2014.0,… The discreteness of the chiller control and the overlap of the chiller control time delay with … chiller control to say 30 minutes (or to a time longer than the desired DR period). The chiller …,https://ieeexplore.ieee.org/abstract/document/6839121/,,0,"chiller, demand side management"
Demand control & monitoring system as the potential of energy saving,5,2014.0,"… Demand side management is a form of controllers monitoring and managing load demands … system, which is driven by 520 ton of chiller and de-humidifier system. Other consumption is …",https://ieeexplore.ieee.org/abstract/document/7072982/,,0,"chiller, demand side management"
Assessing the energy efficiency improvement potentials of HVAC systems considering economic and environmental aspects at the hospitals,167,2014.0,"… chiller is not in use, then the air-conditioning system is responsible for around 70% of total electricity consumption [3]. Among them, the chillers, the … with water cooled chiller is focused …",https://www.sciencedirect.com/science/article/pii/S1364032114000823,,0,"chiller, demand side management"
Preemptive demand response management for buildings,56,2014.0,"… In [14], a dynamic AC chiller load model is developed for demand response application by shedding the chiller load in response to electricity price. The method proposed in this paper …",https://ieeexplore.ieee.org/abstract/document/6999951/,,0,"chiller, demand side management"
Uncertainty analysis for chiller sequencing control,45,2014.0,… Chiller sequencing control is an essential function for a multiple-chiller plant that switches on and off chillers … Various chiller sequencing controls have been developed and implemented …,https://www.sciencedirect.com/science/article/pii/S0378778814007300,,0,"chiller, demand side management"
New absorption chiller and control strategy for the solar assisted cooling system at the German federal environment agency,60,2014.0,… Typically the cooling capacity of absorption chillers is controlled by adjusting the driving hot … chiller is now used instead of a former adsorption chiller. With the new absorption chiller and …,https://www.sciencedirect.com/science/article/pii/S0140700713002235,,0,"chiller, demand side management"
A novel microgrid demand-side management system for manufacturing facilities,3,2014.0,"… or system performance, eg, chiller electric demand, inlet evaporator temperature and flow, … or wet-bulb temperature, for use in developing a chiller performance map (eg, kW/ton vs. …",https://search.proquest.com/openview/a0877e0ca3b2e9106462c73999acff4b/1?pq-origsite=gscholar&cbl=18750,,0,"chiller, demand side management"
Intelligent demand side management technique for industrial consumer,15,2014.0,"… technologies, and hence the supply-demand gap is also increasing. Under such circumstances, Demand Side management is applied to manage the load demand and minimize the …",https://ieeexplore.ieee.org/abstract/document/6869518/,,0,"chiller, demand side management"
A fast chiller power demand response control strategy for buildings connected to smart grid,154,2015.0,… The fast chiller demand response control strategy concerns both the requirements of spinning reserve at power supply side and the indoor thermal comfort at power demand side. On …,https://www.sciencedirect.com/science/article/pii/S0306261914010320,,0,"chiller, demand side management"
Operation scheduling considering demand response in a commercial building with chiller system and energy storage system,15,2015.0,"… In a COBU, the most popular adjustable demand is a chiller … pre-cooling (timeshift of chiller operation). On the other hand, … energy management algorithm for a COBU with chiller system …",https://ieeexplore.ieee.org/abstract/document/7381008/,,0,"chiller, demand side management"
A cloud computing framework on demand side management game in smart energy hubs,156,2015.0,"… consisting of CHP, auxiliary boiler, absorption chiller, battery, and heating storage have been … energy hubs with conversion, storage, and demand side management (DSM) capabilities. …",https://www.sciencedirect.com/science/article/pii/S0142061514005468,,0,"chiller, demand side management"
Application of Demand Side Management Strategies to Reduce Energy Consumption in University Buildings,1,2015.0,"… This chapter discusses the concept of demand side management (DSM), the principles of demand response, as well as in-depth review of DSM and demand response activities carried …",http://eprints.utm.my/50701/25/NajaatulFarihahHamidiMFKE2015.pdf,http://eprints.utm.my/50701/25/NajaatulFarihahHamidiMFKE2015.pdf,0,"chiller, demand side management"
Evaluation of a fast power demand response strategy using active and passive building cold storages for smart grid applications,75,2015.0,"… of demand response strategies, eg demand side bidding (DSB) strategy and demand as … power under normal operation, and the predicted chiller power is compared with the chiller …",https://www.sciencedirect.com/science/article/pii/S0196890414010607,,0,"chiller, demand side management"
Short paper: Data driven pre-cooling for peak demand reduction in commercial buildings,22,2015.0,"… , accounting for over 60% of the total energy demand of the building, which is shown by the “… the two chillers to operate simultaneously in Mode 3 results in the 400 kW demand threshold …",https://dl.acm.org/doi/abs/10.1145/2821650.2821656,,0,"chiller, demand side management"
A decomposition and coordination-based method for chiller plant optimization,6,2015.0,"… been paid to chiller plant optimization. A typical chiller plant includes devices such as chillers, … With nonlinearity in heat exchange, chiller plant optimization is a mixed-integer nonlinear …",https://ieeexplore.ieee.org/abstract/document/7385974/,,0,"chiller, demand side management"
A robust demand response control of commercial buildings for smart grid under load prediction uncertainty,92,2015.0,"… Among different users on demand side, building plays a … in the chiller plant for cooling charging and discharging purposes. In a period with cheaper electricity price, extra chiller/chillers …",https://www.sciencedirect.com/science/article/pii/S0360544215012724,,0,"chiller, demand side management"
Model predictive control of thermal storage for demand response,58,2015.0,"… (k) are the coefficients of performance of the ice chiller and main chiller, respectively. The time dependence allows the chiller coefficients of performance to vary with outdoor temperature…",https://ieeexplore.ieee.org/abstract/document/7170857/,,0,"chiller, demand side management"
Using two improved particle swarm optimization variants for optimization of daily electrical power consumption in multi-chiller systems,32,2015.0,"… (TEPC) of the chillers. In this paper, daily optimal chiller loading (DOCL) problem is … be satisfied by a number of chillers so that the total power consumption of the chillers during 24-h is …",https://www.sciencedirect.com/science/article/pii/S1359431115006183,,0,"chiller, demand side management"
A new method for the optimal chiller sequencing control,28,2015.0,… chillers would affect the efficiency of the chiller plant since it will also change the PLR of each chiller… Because these CPs reset methods did not consider the side effect on the chiller …,https://publications.ibpsa.org/proceedings/bs/2015/papers/bs2015_2166.pdf,http://scholar.google.com/https://publications.ibpsa.org/proceedings/bs/2015/papers/bs2015_2166.pdf,0,"chiller, demand side management"
Application of an ice thermal energy storage system as ways of energy management in a multi-functional building,14,2015.0,"… Rather than adding a separate chiller for this duty, the two operating chillers are integrated … valve that controls the refrigerant temperature in the chillers for glycol water's chilling duty. …",https://pubs.aip.org/aip/jrse/article/7/2/023107/938987,,0,"chiller, demand side management"
Ancillary services to the grid from commercial buildings through demand scheduling and control,26,2015.0,"… demand-side flexibility [3, 4] which may have less environmental impact and cost in the long run. Interest in demand side … As discussed in Section II-A, we only consider chiller power for …",https://ieeexplore.ieee.org/abstract/document/7171794/,,0,"chiller, demand side management"
A MILP MODEL FOR THE OPTIMAL COOLING LOAD SHARING IN A TRIGENERATION POWER PLANT,0,2015.0,"… by means of absorption chillers. Moreover, a thermal energy storage … chillers, are also present to intervene during the maintenance periods or when it is not possible to meet the demand …",https://core.ac.uk/download/pdf/79620798.pdf,http://scholar.google.com/https://core.ac.uk/download/pdf/79620798.pdf,0,"chiller, demand side management"
Optimization models for a single-plant District Cooling System,67,2015.0,"… We develop MIP models for the optimal design of a DCS by specifying the chiller plant size, the storage tank size, the piping network size and layout, and the quantities produced and …",https://www.sciencedirect.com/science/article/pii/S0377221715004956,,0,"chiller, demand side management"
Optimal Load Management Application for Industrial Customers,1,2015.0,"… of Demand Side Management (DSM) programs with the main purpose of controlling demand … and/or peak demand costs associated with normal operation of chillers, depending on the …",https://uwspace.uwaterloo.ca/handle/10012/9564,,0,"chiller, demand side management"
Robustness analysis of chiller sequencing control,41,2015.0,"… Multiple-chiller plant is commonly employed in the heating, … In a multiple-chiller plant, chiller sequencing control plays a … , which cannot be avoided in chiller sequencing control, has a …",https://www.sciencedirect.com/science/article/pii/S0196890415006019,,0,"chiller, demand side management"
Development of an interactive building energy demand management strategy for smart grid,0,2015.0,… caused by the chiller demand limiting control strategy are also investigated and solved. … between the demand side bidding and other demand side management measures is that …,https://theses.lib.polyu.edu.hk/handle/200/7939,,0,"chiller, demand side management"
Application of cold thermal energy storage (CTES) for building demand management in hot climates,43,2016.0,"… close to the 1050 kW c cooling capacity of chiller C (refer to Table 1). Hence, … demand side management in order to reduce the peak load so that only the most performing chiller (chiller …",https://www.sciencedirect.com/science/article/pii/S1359431116301788,,0,"chiller, demand side management"
Potential for promotion of demand side management in Sri Lanka through a market based approach,0,2016.0,"… demand by building new power plants. Hence today, more interest is shown towards controlling the demand, through Demand Side Management (… total demand and chiller demand for …",https://ieeexplore.ieee.org/abstract/document/7830934/,,0,"chiller, demand side management"
Industrial demand management providing ancillary services to the distribution grid: Experimental verification,22,2016.0,"… Moreover, in some cases, the units can only accept discrete levels of power for practical reasons, which is the case for the chiller system here. The chiller in our experimental setup can …",https://ieeexplore.ieee.org/abstract/document/7473909/,,0,"chiller, demand side management"
Demand side flexibility: Potentials and building performance implications,174,2016.0,… an elaborate demand side management programme effected … chiller is switched on as long as the ambient temperature is greater than 18 C for 1-h duration. Once switched the chiller …,https://www.sciencedirect.com/science/article/pii/S2210670716300245,,0,"chiller, demand side management"
Energy Management for Demand Response in a Commercial Building with Chiller System and Energy Storage System,0,2016.0,"… ESS is suitable for renewable and distributed generation and infrastructure/demand side energy management owing to their high efficiency rates, relatively lower cost, high energy …",https://eprints.lib.hokudai.ac.jp/dspace/bitstream/2115/64464/1/Joonho_Son.pdf,http://scholar.google.com/https://eprints.lib.hokudai.ac.jp/dspace/bitstream/2115/64464/1/Joonho_Son.pdf,0,"chiller, demand side management"
Amelioration of the cooling load based chiller sequencing control,126,2016.0,"… In that case, we may save energy by reducing the number of operating chillers and the associated pumps, but the thermal comfort in the demand side would be sacrificed since provided …",https://www.sciencedirect.com/science/article/pii/S0306261916300150,,0,"chiller, demand side management"
An energy management model to study energy and peak power savings from PV and storage in demand responsive buildings,146,2016.0,"… -demand management in Saudia Arabia, where cooling load is high. Reduced energy consumption, lower operation costs and downsizing of chiller … as a demand side management …",https://www.sciencedirect.com/science/article/pii/S0306261916305074,,0,"chiller, demand side management"
Sustainable energy improvement model using demand-side appliance-based parametric convolution effect on overall energy performance,1,2016.0,"… market as a first from the demand-side perspective in terms of consumption, generation and greenhouse gas (GHG) emission for lighting & equipment, chillers, pumps and fans in the …",https://ieeexplore.ieee.org/abstract/document/7983958/,,0,"chiller, demand side management"
Optimizing performance of a bank of chillers with thermal energy storage,35,2016.0,"… To see this, we will write the cost for cases when one chiller was used (chilled water demand between zero and the capacity of the first chiller), or two chillers were used (chilled water …",https://www.sciencedirect.com/science/article/pii/S0306261916304317,,0,"chiller, demand side management"
Analysis of an air-cooled chiller replacement project using a probabilistic approach for energy performance contracts,28,2016.0,"… air-cooled chillers with water-cooled chillers in existing buildings can yield a significant amount of energy savings, building owners are still hesitant to carry out chiller replacement due …",https://www.sciencedirect.com/science/article/pii/S030626191630349X,,0,"chiller, demand side management"
Development of a Photovoltaic-and Electrical Storage System for Investigation of Demand Side Management Strategies in Office Buildings,1,2016.0,… grid as demand side resource to the … demand side management (DSM) scenarios. Dimensioning of the PV-facility was done by linking it to the summer operations of the electrical …,https://pure.tue.nl/ws/files/46933771/845387-1.pdf,http://scholar.google.com/https://pure.tue.nl/ws/files/46933771/845387-1.pdf,0,"chiller, demand side management"
Demand response control strategy of groups of central air-conditionings for power grid energy saving,17,2016.0,"… an attempt from the user side [1], [2]. Among different users at demand side, buildings play an important … The same type of these buildings equips the chiller units in the same size. Four …",https://ieeexplore.ieee.org/abstract/document/7871225/,,0,"chiller, demand side management"
General approaches for determining the savings potential of optimal control for cooling in commercial buildings having both energy and demand charges,35,2016.0,… The chiller capacity was scaled down by a factor of 4 to match the building loads. A variable … coil is controlled to a fixed value via chiller capacity modulation. Zone air temperature is …,https://www.tandfonline.com/doi/abs/10.1080/23744731.2016.1197716,,0,"chiller, demand side management"
DHC load management using demand forecast,9,2016.0,… and 2 diesel burners of 2MW total on the heating side and 2 absorption chillers of 2MW total and 2 electric chillers of 2.5MW total on the cooling side. The heated or cooled water to be …,https://www.sciencedirect.com/science/article/pii/S187661021630296X,,0,"chiller, demand side management"
A GA-based coordinated demand response control for building group level peak demand limiting with benefits to grid power balance,57,2016.0,"… Demand response controls, ie efforts from the demand side, are widely considered as a good alternative to supply side management … of low cooling demand, extra chiller/chillers can be …",https://www.sciencedirect.com/science/article/pii/S0378778815303534,,0,"chiller, demand side management"
"Optimal energy management of a smart residential combined heat, cooling and power",12,2016.0,"… demand. Also the extra produced heat (in case of existence) is consumed for covering cooling demand using absorption chiller and the site chiller … and demand side management, smart …",https://www.researchgate.net/profile/Hadis-Moradi/publication/309289341_OPTIMAL_ENERGY_MANAGEMENT_OF_A_SMART_RESIDENTIAL_COMBINED_HEAT_COOLING_AND_POWER/links/581982a608aee7cdc685fe75/OPTIMAL-ENERGY-MANAGEMENT-OF-A-SMART-RESIDENTIAL-COMBINED-HEAT-COOLING-AND-POWER.pdf,http://scholar.google.com/https://www.researchgate.net/profile/Hadis-Moradi/publication/309289341_OPTIMAL_ENERGY_MANAGEMENT_OF_A_SMART_RESIDENTIAL_COMBINED_HEAT_COOLING_AND_POWER/links/581982a608aee7cdc685fe75/OPTIMAL-ENERGY-MANAGEMENT-OF-A-SMART-RESIDENTIAL-COMBINED-HEAT-COOLING-AND-POWER.pdf,0,"chiller, demand side management"
Demand side flexibility coordination in office buildings: A framework and case study application,50,2017.0,"… control, load management, demand side management, demand side flexibility and power … The chiller was operated to deliver cooling at fixed duty cycles instead of thermostatically …",https://www.sciencedirect.com/science/article/pii/S2210670716301937,,0,"chiller, demand side management"
